carrier_key,name,country_iso,url,group
100636,InstaDispatch,GB,https://www.instadispatch.com/,11
101059,Integrated Couriers & Logistics,IN,https://www.iclexpress.in/,11
190572,INTEL-VALLEY,CN,http://www.qhzhigu.com/,12
100555,Intelcom (CA),CA,https://intelcom.ca/,11
100360,Inter Courier,PT,https://www.intercourier.pt/,11
100491,Inter Rapidisimo (INTER RAPIDÍSIMO),CO,https://www.interrapidisimo.com/,11
100674,Intercontinental Cargo Movers,US,https://www.intercontinentalcargmovers.com/,11
100528,Intereuropa,HR,https://www.intereuropa.hr/,11
190533,Interlet,CN,http://www.ytltkd.com/,12
100381,Internet Express,ZA,https://www.internetexpress.co.za/,11
100210,Interparcel (AU),AU,https://au.interparcel.com/,11
100211,Interparcel (NZ),NZ,https://nz.interparcel.com/,11
100209,Interparcel (UK),GB,https://uk.interparcel.com/,11
100764,INTEX Paketdienst,DE,https://www.intex-paketdienst.de/,11
101022,Intime ship,US,http://www.intimeship.net/,11
100691,INTRAS CORPORATION,JP,https://intras.co.jp/,11
192068,INVETE,CN,http://www.invete.cn/,12
101107,iParcel,CN,http://www.yangbaoguo.com/,11
22031,Ipostel,VE,https://www.ipostel.gob.ve/,
191063,IPS,CN,https://www.ipsexp.com/,12
100277,IQS,SA,https://iqsgsc.com/,11
9041,Iran Post,IR,http://post.ir/,
9081,Iraq Post (البريد العراقي),IQ,https://post.iq/en/,
100257,ISO Logistics,VN,https://iso-logistics.vn/,11
9061,Israel Post,IL,http://www.israelpost.co.il/,
100857,Itella,EE,https://itella.ee/,11
100437,iThink Logistics,IN,https://www.ithinklogistics.com/,11
100492,Ivoy,MX,https://ivoy.mx/,11
190082,J-NET,CN,http://www.j-net.cn/,90
100778,J&T Cargo (ID),ID,https://www.jtcargo.id/,11
101019,J&T Cargo (MY),MY,https://www.jtcargo.my/,11
100856,J&T Express (AE),AE,https://www.jtexpress.ae/,11
100797,J&T Express (BR),BR,https://www.jtexpress.com.br/,11
190442,J&T Express (CN),CN,http://www.jtexpress.com.cn/,12
101372,J&T Express (CO),CO,https://www.jtexpress.co/,11
100619,J&T Express (EG),EG,https://www.jtexpress-eg.com/,11
100074,J&T Express (ID),ID,https://www.jet.co.id/,11
100388,J&T Express (MX),MX,https://www.jtexpress.mx/,11
100079,J&T Express (MY),MY,https://jtexpress.my/,11
100240,J&T Express (PH),PH,https://www.jtexpress.ph/,11
100402,J&T Express (SA),SA,https://www.jtexpress-sa.com/,11
100229,J&T Express (SG),SG,https://www.jtexpress.sg/,11
100271,J&T Express (TH),TH,https://www.jtexpress.co.th/,11
100456,J&T Express (VN),VN,https://jtexpress.vn/,11
100295,J&T International,CN,https://www.jet-logistics.com/?from=17track,11
101403,J5ex,CN,https://www.j5ex.com/,11
101052,Jadlog,BR,https://www.jadlog.com.br/,11
10011,Jamaica Post,JM,http://www.jamaicapost.gov.jm/,
101053,JAŃA POST,KZ,https://janapost.kz/,11
100728,Janco E-Commerce,HK,https://www.jancoecommerce.com/,11
100140,Janio,SG,https://janio.asia/,11
10021,Japan Post,JP,https://www.japanpost.jp/,
100115,JAPO Transport,CZ,https://japo-autodoprava.cz/,11
191372,JASINGEXP,CN,http://jasingexpress.com/,12
190793,JASPOST,CN,http://www.jexpress88.com/,12
191965,JAXINGYUNTONG,CN,http://www.jxyt-express.com/,12
101322,JB hunt,US,https://www.jbhunt.com/,11
191488,JBD,CN,http://www.jiabeida.net/,12
190940,JC Logistics,CN,http://www.jc6688.cn/,12
190120,JCEX,CN,https://www.jcex.com/,12
190994,JCH,CN,http://www.jch-exp.com/,12
191103,JCW Express,CN,http://jcwexpress.com/,12
191121,JD Logistics,CN,https://www.jdl.com/,12
190302,JD Worldwide,CN,https://www.jingdonglogistics.com/,12
191687,JDB LOGISTICS,CN,http://jdb-logistics.cn/,12
100120,JDE,RU,https://www.jde.ru/,11
191535,JDGJ,CN,https://www.jdgj56.com/,12
190567,JDIEX,CN,https://www.jdiex.com/,12
100228,JDL Express,ID,https://www.jdlexpress.co.id/,11
190498,JDT,CN,https://www.jiudt.com/,12
191667,JDX,CN,http://www.joodex.com/,12
190332,JDY,CN,http://www.jdywuliu.com/,12
101359,Jeebly,AE,https://jeebly.com/,11
191714,JEGJ,CN,http://www.jegj.com.cn/,12
100238,JENY,US,https://www.jenyxpress.com/,11
90091,Jersey Post,JE,http://www.jerseypost.com/,
100554,Jet Logistic,KZ,https://jet.com.kz/,11
191922,JET PASS LOGISTICS,CN,https://www.jet-pass-logistics.com,12
100890,JET-F WORLDWIDE EXPRESS,CN,https://www.jet-f.com/,11
100625,Jetline Couriers Pvt. Ltd,IN,https://www.jetlinecouriers.in/,11
191864,JETSPEED,CN,https://www.jetspeed-express.com/,12
191391,JF packet,CN,http://www.jifeilogistics.com/,12
191856,JFE,CN,https://jefiy.com/,12
191531,JFLY,CN,https://gdjfly.com/,12
192077,JFT,CN,http://251532.saaas.com,12
191195,JGEX,CN,http://www.jgex.net/,12
190357,JH,CN,http://www.jiehang.net/,12
190918,JHEX,CN,https://www.jh77express.com/,12
192049,JHGJ,CN,http://www.jiuhaowuliu.com,12
191721,JHTA,CN,http://www.qhtexpress.com/,12
192043,JHTEXP,CN,https://jhtsupplier.com/,12
192045,ji Kuala logistics,CN,https://www.jikuaida.com,12
191946,JIAMX,CN,http://www.jmxgz.com/,12
192033,Jianbu,CN,https://www.szjianbu.com/,12
191337,JIARUI,CN,http://www.jr2019.com/,12
190902,Jiashida,CN,http://www.szjsdgyl.com/,12
191198,JIAXINGUOJI,CN,http://www.jx-international.com/,12
191098,JIAYANG,CN,https://www.jygjgyl.com/,12
190274,JIAYOU EXP,CN,http://www.jiayouexp.com,12
192042,Jiayun Hongtong,CN,http://www.szjyht.com/,12
192003,JIE YOU,CN,http://www.post56.cn/,12
191588,Jiean,CN,http://www.jieanguoji.com/,12
191595,Jieao,CN,http://www.szjieao-au.com/,12
191368,JIEBAO,CN,https://brcang.com/,12
190544,Jiedan logistics,CN,http://www.jdexp.cn/,12
190641,Jiede supply chain,CN,http://www.jdgjwl.com/,12
191718,JiehangGuoJi,CN,http://www.jiehangguoji.com/,12
190962,JieHao,CN,http://www.jiehao56.com/,12
191930,Jiemation,CN,http://www.jiemation.com/,12
191129,JIESHUN LIANYUN,CN,http://www.jsly56.cn/,12
190955,Jifan,CN,http://www.szjf56.cn/,12
190990,JiMai,CN,https://www.jimai56.com/,12
191392,JIMMY,CN,http://www.jimmycross-bordersc.com/,12
191924,jinchi,CN,https://www.jcex.top/,12
191067,Jindouyun,CN,http://www.jdygjkd.com/,12
190465,JINLAI,CN,http://www.jinlaiexpress.com/,12
191142,Jinlian,CN,http://www.jlfba.com/,12
190612,JINSHIDA,CN,http://www.jsdgj56.cn/,12
190690,Jinyue Freight,CN,http://www.jinyuefreight.com/,12
101202,JITBOX,JP,https://boxtoi.jitbox.co.jp/,11
100272,Jitsu (AxleHire),US,https://gojitsu.com/,11
190301,JiuFang,CN,https://www.jiufanglogistics.cn/,12
191823,jiuliang,CN,http://www.jjgj56.com/,12
191657,jiuyou,CN,http://www.jiuyou56.com/,12
190908,Jiyun logistic,CN,https://www.poleship.com/,12
101401,JJ Food Service,US,https://www.jjfoodservice.com,11
191546,JJ GLOBAL,CN,http://www.express5601.com/,12
190588,JJWEX,CN,http://www.jjwex.com/,12
191426,JKL,CN,http://www.gianspeed.com/,12
191257,JL,CN,http://jinliexpress.cn/,12
191484,JL56,CN,https://www.jialin56.com/,12
191818,JLDT,CN,http://www.jialikuajing.com/,12
190828,JLH,CN,http://www.carnivalsup.cn/,12
191559,JMGJ,CN,https://szjmwl.net/,12
191330,JND,CN,http://www.jndcargo.com/,12
191668,JNDX,CN,http://www.jndexp.com/,12
100086,JNE Express,ID,https://www.jne.co.id/,11
100359,Jocom,MY,http://www.jocom.my/,11
191499,Jomalls,CN,https://jomalls360.com/,12
100449,Joom Logistics,HK,https://joomlogistics.com/en,11
10031,Jordan Post,JO,http://www.jordanpost.com.jo/,
191411,JOURNEY TO VISION,CN,https://www.yjztu.com/,12
191057,Jowee,CN,http://www.jowee.cn/,12
190379,JOYING BOX,CN,https://www.joyingbox.com/,12
2121,JP BH Post,BA,http://www.posta.ba/,
101025,JP Express,US,https://www.myjpexpress.com/,11
101132,JP Logistics,JP,https://www.jp-logistics.jp/,11
191551,JPS,CN,http://www.jpsgjwl.com/,12
190443,JPSGJ,CN,http://jpsgjwl.com/,12
190812,JQGJ,CN,http://www.jqgjwl.com/,12
191055,JR,CN,http://www.jr-canada.com/,12
190199,JS,CN,http://www.js-exp.com/,12
191460,JSDZJ,CN,http://www.imjsd.com/,12
192099,JSGJ,CN,http://jiashuogj.com/,12
190025,JSH,CN,http://www.galaxy-ex.com/,12
191564,Jshoton,CN,http://www.jshoton.com/,12
191243,JSR,CN,http://www.jsr56.cn/,12
191854,JSX,CN,http://www.jsxguoji.com,12
190936,JSYD,CN,http://www.jsydkp.com/,12
190832,JTD,CN,https://www.hkjtd56.com/,12
190105,JTEX,CN,http://www.hzjtex.com/,12
192037,JTGJ,CN,https://www.szjiatong.com/,12
191143,JTHQ,CN,https://www.jito-scm.com/,12
190951,JTR,CN,http://www.jintery.com/,12
192061,Jujialong international,CN,https://jjlwlexpress.com/,12
100945,Jumppoint,CN,https://www.jumppoint.io/,11
190757,JunFeng International,CN,https://jfchinese.com/,12
191561,Junhe,CN,http://www.gghjtd.com/,12
191760,JUNTENG INTERNATIONAL,CN,http://www.hnjtexp.com/,12
191715,Junxi,CN,http://www.junxi56.com/,12
190758,JUNYA,CN,http://www.junya56.com/,12
100871,Jupiter Services,IN,http://jupitercourier.co.in/,11
190644,Jusda International,CN,https://www.jusdasr.com/,12
192083,JUST,CN,http://www.justsct.com/,12
101318,Just Ship,SG,https://www.justship.sg/,11
190980,JWGJ,CN,https://www.jwgj.ltd/,12
101434,JWTNL,KR,http://www.jwtnl.com,11
190739,JX EXPRESS,CN,http://119.23.49.43/index.html,12
191983,JXD,CN,http://szjxdgj.cn/,12
191827,JXKJ,CN,https://jux.itdida.com/,12
191002,JXSF,CN,http://jxsf-express.com/,12
191802,JXYD,CN,http://www.jxydgyl.com/,12
190365,JY,CN,https://www.jiayingex.com/,12
191526,JY-EXP,CN,http://www.jy-express.cn/,12
190460,JYC,CN,http://www.1hhz.com/,12
190959,JYGJ,CN,http://www.szjygj.com/,12
191763,JYGYL,CN,http://www.jygylgs.com/,12
191247,JYH,CN,http://www.junyuhang.com/,12
191224,JYM Express,CN,https://www.jym56.cn/,12
191685,JYST,CN,https://www.shengtu56.com/,12
191988,JYT,CN,http://jiyitong.com.cn/,12
191169,JYTD,CN,http://www.jytd88.cn/,12
191548,JYTWL,CN,http://jiuyuntong.cn/,12
192027,Jyun,CN,https://www.jiyunlog.com/,12
191692,JYWL,CN,https://www.jywlexpress.com/,12
191735,JYWLCN,CN,http://www.putianjuyuan.com/,12
191455,JZDD,CN,http://www.ptjzdd.com/,12
190875,JZGJ,CN,http://jz-intlexpress.com/,12
100085,K-mestu,RU,http://k-mestu.ru/,11
191009,KaixuanJia,CN,http://www.kxj56.com/,12
100887,Kangu,BR,https://www.kangu.com.br/,11
191120,Kapoklog,CN,https://www.kapoklogcn.com/,12
101399,KargoLife Lojistik,TR,https://kargolife.com/,11
101135,kart2door,US,https://www.kart2door.com/,11
11011,Kaz Post,KZ,https://post.kz/,
190977,KCKEX,CN,http://www.kckex.com/,12
191202,KCO logistics,CN,http://www.kco56.com/,12
192028,KDB Logistics,CN,https://kdb56.com,12
100544,KDZ Express,NL,https://www.kdz.com/,11
191054,KEAS,CN,https://www.kerrylogistics.com/,12
191427,Keishong,CN,http://www.qihonggongyinglian.cn/,12
191555,Keke logistics,CN,http://www.kkfba.com/,12
11021,Kenya Post,KE,http://www.posta.co.ke/,
190225,Kerry eCommerce,CN,https://www.kerry-ecommerce.com/,12
100634,Kerry Express,TW,http://www.kerryexpress.com.tw/,11
100338,Kerry Express (HK),HK,https://hk.kerryexpress.com/home,11
100236,Kerry Express (TH),TH,https://th.kerryexpress.com/,11
100704,Kerry TJ,TW,http://www.kerrytj.com/,11
100064,KEX Express (ABX Express),MY,https://my.kex-express.com/,11
101405,KEX Express (TH),TH,https://th.kex-express.com/,11
101267,KExpress,IL,https://kexpress.co.il/,11
100954,Khubani Air Pack,IN,https://www.khubaniairpack.com/,11
191719,KHY,CN,http://www.shenhang56.com/,90
101095,Kindersley Transport,CA,https://www.kindersleytransport.com/,11
190577,KING KERRY,CN,http://www.jky-express.com/,12
190426,King Kong Express,CN,http://www.kke.com.hk/,12
101026,Kinisi Transport,AU,https://kinisitransport.com/,11
100632,KINTETSU LOGISTICS SYSTEMS (近鉄ロジスティクス),JP,https://www.kintetsu-ls.co.jp/,11
100748,Kintetsu World Express (近鉄エクスプレス [KWE]),JP,https://www.kwe.com/,11
11041,Kiribati Post,KI,http://kiribatipost.net.ki/,
191877,KIWEKIHEN,CN,http://www.jyqx56.cn/,12
191565,KJGJSD,CN,https://www.kjgjsd.com/,12
191290,KJK Express,CN,http://www.gdkjk56.com/,12
191124,KLE,CN,http://www.kleexpress.com/,12
101355,Kleine,AT,https://tt.kleine.eu/tracking/home.jsf,11
191876,KM GLOBAL,CN,https://www.kmg56.com/,12
191421,KMGJ,CN,http://www.kaimai56.com/,12
101271,Kolay Gelsin,TR,https://kolaygelsin.com/,11
190366,Komon,CN,http://www.komonexpress.com/,12
190452,Kong Lok Express,CN,http://konglok.com/,12
191234,KongFu,CN,http://www.kongfuexpress.com/,12
190606,KPK,CN,http://www.kpksz.com/,12
191569,KQ,CN,http://jytexpress.cn/,12
190431,Krexi international,CN,http://www.krexi.com/,12
191603,KRJC,CN,http://www.kyjc-express.com/,12
100757,Kronos Express,CY,https://www.kronosexpress.com/,11
191887,KS,CN,https://www.kunshengguoji.com/,12
101177,KSE,JP,https://www.kokusaiexpress.com/,11
191625,KSS,CN,http://www.kss56.cn/,12
192089,KSUEXP,CN,http://www.ksuexp.com/,12
190522,KTD,CN,http://www.kuatongda.com/,12
191102,KUAIKAI,CN,http://www.kk-trans.com/,12
191210,KUAIYAN,CN,http://www.fjxmky56.com/,12
190950,kuaiyueda,CN,http://www.kydpost.com/,12
190390,KuaJing Line,CN,http://www.kuajingline56.com/,12
191828,KUAYUAN SUPPLY CHAIN,CN,https://kuayuanexpress.com.cn/,12
100164,Kuehne Nagel,GB,https://home.kuehne-nagel.com/,11
190802,Kun Express,CN,https://www.kun-express.com/,12
100660,Kurasi,ID,https://www.kurasi.co.id/,11
100585,Kurir Rekomendasi (Tokopedia),ID,https://www.tokopedia.com/kurir-rekomendasi,11
11081,Kuwait Post,KW,https://moc.gov.kw/,
190876,Kwai Bon,CN,http://www.kwaibon.com/,12
100883,Kwick box,SA,https://www.kwick-box.com/,11
100641,Kwiksave Logistics,CA,https://kwiksavecourier.com/,11
190054,KWT,CN,http://www.kwt56.com/,12
191184,KxExp,CN,https://www.kxexp.com/,12
191370,KYD,US,http://kuayida.cn/,12
190551,KYE,CN,https://ky-express.com/,12
190845,KYE (CN),CN,https://www.ky-express.com/,12
190611,KYLIN,CN,http://www.kylinowms.com/,12
190453,Kylin Express,CN,https://www.qlinyun.com/,12
11094,Kyrgyz Express Post(KEP),KG,https://www.kep.kg/,
11091,Kyrgyz Post,KG,http://kyrgyzpost.kg/,
100969,L-POST,RU,https://l-post.ru/,11
6051,La Poste (Colissimo),FR,http://www.laposte.fr/,
2081,La Poste De Benin,BJ,http://www.laposte.bj/,
19081,La Poste De Senegal,SN,http://www.laposte.sn/,
20051,La Poste De Togo,TG,http://www.laposte.tg/,
20101,La Poste De Tunisia,TN,http://www.poste.tn/,
13071,La poste du Mali,ML,http://www.laposte.ml/,
101073,LAARCOURIER,EC,https://www.laarcourier.com/,11
100529,LaBaih,SA,https://www.mylabaih.com/,11
191817,Lambor logistics,CN,www.lamborlogistics.com,12
191629,Land Logistics,CN,http://www.ldl-ex.com/,12
191752,"Land, sea and air logistics",CN,http://www.landseaandaircargo.com/,12
100021,Landmark Global,BE,https://landmarkglobal.com/,11
191943,LanShengLogistics,CN,https://lanshenglogistics.com/,12
100052,LaserShip,US,https://www.lasership.com/,11
101089,LAST ONE MILE CO-OP (ラストワンマイル協同組合),JP,https://lastonemile.org/,11
101234,LastMileNexus,US,https://lastmilenexus.com/,11
191312,LAT Logistics,CN,http://www.latexpress.com.cn/,12
190504,latam,CN,https://latamyou.com/,12
101130,Latam Global,US,https://latamglobalexpress.com/,11
12021,Latvia Post,LV,http://www.pasts.lv/,
100249,Lazada,CN,https://www.lazada.com/en/,90
101118,Lazada Choice,CN,https://www.lazada.com/,11
100997,Lazada Logistics (VN),VN,https://logistics.lazada.vn/,11
191066,LB Logistics,CN,http://www.longbiao56.net/,12
100264,LBC Express,PH,https://www.lbcexpress.com/,11
190676,LBTX,CN,https://www.lbtxkd.com/,12
191203,LCD,CN,http://www.lcda56.com/,12
190582,LCDGYL,CN,http://www.lcdgyl.com/,12
100366,LCS-Leopards Courier Service,PK,http://leopardscourier.com/pk/,11
190686,LDGJ,CN,http://www.lingdong56.com,12
190285,LEADER,CN,https://www.leader609.com/,12
101199,Leapro,DE,https://leapro.com/,11
190507,LEDii,CN,http://www.ledii.cn/,12
100351,Legion Express,,https://legion.express/,11
190445,LeiYi international logistics,CN,http://www.ly-b2c.com/,12
100886,Lenton Group (DPD),HK,https://www.lentongrp.com/,11
190451,lerdex,CN,https://website.bestdealer.com/tracking.html,12
12041,Lesotho Post,LS,http://lesothopost.org.ls/,
101125,LetterTrack,US,https://www.letter-track.com/,11
101326,LEX,TH,https://lex.th/,11
190223,LEX,CN,http://www.xdlex.com/,12
101346,LEX (MY),MY,https://lex.com.my/,11
101314,Lex Indonesia,ID,https://lex.co.id/,11
100898,LEXSHIP,IN,https://www.lexship.com/,11
191199,Leyi Cross border,CN,http://www.leyikj.com/,12
191439,LFDS,CN,http://www.lfds168.cn/,12
191647,LHD,CN,https://lhdlogistics.com/,12
190645,LHE,CN,http://www.lh-express.cn/,12
191768,LHJ,CN,https://hkunitedfly.com/,12
191165,LHT Express,CN,http://www.lhtex.com.cn/,12
191227,LHTD,CN,http://www.Lhtd56.com/,12
191338,lianye int.,CN,http://www.lianyeint.com/,12
191402,LIB,CN,http://www.libaotongxu.cn/,12
12031,Liban Post,LB,http://www.libanpost.com/,
190422,LiBang Logistics,CN,http://www.lbexps.com/,12
12061,Libya Post,LY,http://libyapost.ly/,
100494,Liccardi,IT,https://www.liccarditrasporti.com/,11
190347,Lidi Logistics,CN,http://hnlidi.cn/,12
191463,LIGHTCONE SCM,CN,http://www.lightconescm.com/,12
101340,Lightning Express,CA,https://www.lightningexpressca.com/,11
191812,LINDA,CN,http://www.lindalog.cn/,12
100358,Line Clear Express,MY,https://www.lineclearexpress.com/,11
190473,Linex,CN,https://www.linexsolutions.com/,12
190971,LING YUN,CN,http://www.lingyunexpress.com/,12
190660,Lingjing,CN,http://express-lj.com/,12
190360,LingXun Logistics,CN,http://www.lingxun.top/,12
190973,LinHan,CN,https://www.linhan56.com/,12
191676,LINK,CN,http://www.lk-exp.com/,12
191293,Link Road,CN,https://shippingitx.com/,12
190964,Link Supply Chain,CN,http://sz-linkexpress.com/,12
191233,linktrans,CN,https://www.link-trans.com/,12
190858,LINLONG,CN,http://www.cnllexp.com/,12
100586,Lion parcel,ID,https://www.lionparcel.com/,11
100302,LionBay,US,https://lionbay.express/,11
191935,LIONQUEEN,CN,http://lionquexpress.com/,12
100984,LionWheel,GB,https://www.lionwheel.com/,11
12081,Lithuania Post,LT,https://www.post.lt/,
191758,Litotrans,CN,http://www.litotrans.cn/,12
190873,Liuchen,CN,https://www.liuchenwl.com/,12
190779,LJKJ56,CN,http://www.b-whale.cn/,12
191654,LJWL,CN,http://www.luojiewuliu.com/,12
191945,LJX,CN,https://www.ljxex.com/,12
190679,LLGJ,CN,http://www.llgj.ltd/,12
190380,LMSY,CN,https://www.lmparcel.com/,12
191110,lnon Supply Chain,CN,https://www.ynex.net/,12
191964,LOADSTAR SHIPPING,CN,http://loadstarship.com/,12
190993,Logbay,CN,http://www.logbay.com.cn/,12
100618,Logen (로젠택배),KR,https://www.ilogen.com/,11
100457,Loggi Express BR,BR,https://www.loggi.com/,11
190461,Logisters,CN,http://www.logisters.com/,12
101140,Logistics Daejang,KR,https://www.ftf.co.kr/,11
190884,Logistics Tracking,CN,http://www.logisticstracking.cn/,12
101123,Logistio,US,https://logistio.io/,11
101133,Logistiq,SA,https://logistiq.io/,11
191695,LogixTrack,US,https://www.logixtrack123.com/,12
100884,LogoiX,DE,https://www.logoix.com/,11
191028,logsoeasy,CN,http://www.logsoeasy.com/,12
191723,Longmaoguojiwuliu,CN,http://www.longmaoguoji.com/,12
191058,LONGXIN,CN,http://www.longxingz.com/,12
191424,Longyida International,CN,http://longyida888888.com.xinclo.xyz/,12
100205,Loomis Express,CA,https://www.loomisexpress.com/,11
191479,LPD,CN,http://lianpaida.com/,12
191444,LSGJ,CN,https://lepeakfreight.com/,12
191757,LSGJWL,CN,http://www.loushengguoji.com/,12
100337,LSO(Lone Star Overnight),US,https://www.lso.com/,11
191332,LSZ,CN,http://lsztec.com/,12
191978,LT CENTURY,CN,http://www.ltsj56.com/,12
190172,LTEXP,CN,http://www.ltexp.com.cn/,12
191696,LTGJ,CN,http://www.ltgj-express.com/,12
190386,Luckinpost,CN,https://www.luckinpost.com/,12
191078,Lucksoon,CN,http://www.lucksoonlogistics.com/,12
101120,Lucky Fast Express,US,https://www.luckyfastex.com/,11
192101,LUCKY SKY,CN,https://www.hkluckysky.com/,12
191997,lulu,CN,http://www.luluexpress.net,12
192008,luluyt express,CN,http://www.luluyt86.com/,12
191860,LuWei,CN,https://luweiexpress.com/,12
12101,Luxembourg Post,LU,https://www.post.lu/,
100020,LWE,CN,http://www.lwe.asia/,11
191912,LXD,CN,http://lxdexpress.com/,12
191038,LXGYL,CN,http://www.szlxgyl.com/,12
192000,LYEX,CN,http://www.hzlyex.com,12
191671,Lyexp,CN,http://www.lyexp.cn/,12
191261,LYST,CN,http://www.lyst56.com/,12
190713,LZFBA,CN,http://www.lzfba.cn/,12
100720,M XPRESS,MY,https://www.mxpress2u.com/,11
191026,M&H International,CN,http://gw.mhgj-express.com/,12
100374,M&P Courier,PK,https://www.mulphilog.com/,11
100970,M3 Logistics,AU,https://m3logistics.com/,11
101299,M5 Continent,IN,https://m5clogs.com/,11
191632,MA,CN,http://zjma123.com/,12
13011,Macau Post,MO,http://www.macaupost.gov.mo/,
13021,Macedonia Post,MK,https://www.posta.com.mk/,
100710,Madhur Courier Services,IN,https://www.madhurcouriers.in/,11
190356,Madrooex,CN,http://www.madrooex.com/,12
101016,Maegmant,ES,https://web.maegmant.es/,11
100768,Maersk,DK,https://www.maersk.com/,11
101147,Maersk eCommerce,DK,https://www.maersk.com/,11
191311,Magic Land,CN,http://www.et-global.cn/,12
101023,Magnum,US,https://magnumlog.com/,11
8051,Magyar Posta,HU,http://posta.hu/,
191881,Mai Mai,CN,https://maimailogistics.com/,12
191824,MaichuangLogistics,CN,http://maichuangguoji.com/,12
100832,Mail Boxes Etc (MBE),ES,https://www.mbe.es/,11
100389,Mailalliance,DE,https://www.mailalliance.net/,11
13134,MailAmericas,MU,http://mailamericas.com/,
100976,Mailog,IL,https://www.mailogs.com/,11
100507,Mainfreight,NZ,https://www.mainfreight.com/track/,11
100860,Major Express,RU,https://www.major-express.ru/,11
100843,MAKATI EXPRESS,PH,https://makati-express.com/,11
190475,Make Fly,CN,http://www.maikf.com/,12
101336,Makera,US,http://makera.com/,11
100752,Malca-Amit,US,https://www.malca-amit.com/,11
13061,Maldives Post,MV,https://www.maldivespost.com/,
13081,Malta Post,MT,http://www.maltapost.com/,
101139,Manga Freight,NZ,https://mangafreight.co.nz/,11
100909,Maple Logistics (便利帶),CN,https://www.25431010.tw/,11
100606,Mark Express,IN,http://markexpress.co.in/,11
101251,Maroon Freight,US,https://www.maroonfreight.com/,11
191717,Mars Global,CN,http://www.marsglobalexpress.com/,12
100735,Maruti Air,IN,https://marutiair.com/,11
190664,MASSPACK,CN,http://www.masspack-express.com/,12
101307,Master air,US,https://masterair.net/,11
100386,Master-Shifu,HK,https://shifu-china.com/,11
191917,Match,CN,https://meiqiguoji.club/info/,12
100161,Matkahuolto,FI,https://www.matkahuolto.fi/,11
101161,Matson,CN,https://www.cargo.chinamatson.com/,11
101165,Matson Group,US,https://www.matson.com/,11
13131,Mauritius Post,MU,http://www.mauritiuspost.mu/,
190526,MAXPRESS,CN,http://www.maxway-logistics.com/,12
101264,Maxzeego,AU,https://maxzeego.com/,11
100680,Mazet,FR,https://www.mazet.com/,11
191363,MCGYL,CN,http://www.mengchuanhy.cn/,12
190871,MCN,CN,http://mailiancn.com/,12
190278,MCTrans,CN,http://www1.mctransexpress.cn/,12
100350,MDS Collivery,ZA,https://collivery.net/,11
191322,MDTGJ,CN,https://www.maidatong.com/,12
100023,Meest,UA,http://meest-group.com/,11
101162,Meest Group,UA,https://t.meest-group.com/int,11
191238,mega-swift,CN,http://www.mega-swiftsz.com/,12
100952,Megacity Courier,IN,http://www.megacitycourier.in/,11
191748,MEI SPID GROUP,CN,https://www.szmeisu.com/,12
191707,MEIBIDA,CN,http://meibidalog.com/,12
192060,MeiHoo Pegasus,CN,https://jecship.com/,12
191136,MEIHUAN,CN,http://www.iextrans.com/,12
190883,Meiyi,CN,http://www.my-express.cn/,12
100362,Mercury,US,https://www.shipmercury.com/,11
191228,Meso-global,CN,http://www.mesoglobal.cc/,12
101381,METHOD,ES,https://method-logistics.com/,11
191362,Metooda,CN,https://metooda.cn/,12
100929,Metropolitan,US,https://www.gomwd.com/,11
13141,Mexico Post,MX,https://www.correosdemexico.gob.mx/,
100455,Meyer Distribution,ES,https://www.meyerdistributing.com/,11
101180,Meyer Logistics,US,https://www.meyerlogistics.com/,11
100515,Meyer-Jumbo,DE,https://www.meyer-jumbo.de/,11
191163,MF,CN,http://www.mfgjkd.com/,12
192022,MFH,CN,http://www.mfhlog.com/,12
100798,MGL Express (Magnate Group Logistics),MM,https://mglexpress.com.mm/,11
190525,mgoship,CN,https://www.mgoship.com/,12
191957,MH,CN,https://menghuiguoji.com/,12
191885,MHGJ,CN,http://www.mhgj56.com/,12
100787,MHI,GB,https://www.mhi.co/,11
191846,MHWL,CN,http://www.mhexp.com,12
190896,MIA,CN,https://mia-express.com/#/,12
100201,Micro Express,,http://api.mircoexpress.com/,11
101261,MIDLAND TRANSPORT,CA,https://www.midlandtransport.com/,11
190954,MIDUOQI GLOBAL,CN,http://www.mdqglb.com/,12
101207,Midwest Motor Express,US,https://mmeinc.com/,11
101428,Miles Express,MT,https://www.milesxp.com/,11
191491,MILI,CA,https://miliexpress.com/,12
100985,Miller Deliveries (מילר משלוחים),IL,https://millerdeliveries.co.il/,11
101257,Milsped,RS,https://milsped.com/sr/local-information/montenegro/m-one-i,11
190545,Mingda,CN,http://www.mingda-express.com/,12
191042,Minghao International,CN,http://www.minghao56.com/,12
191087,MingYang,CN,http://www.zsmy56.com/,12
190781,Mingyu Logistics,CN,https://www.miyu56.com/,12
190063,Mingzhi,CN,http://www.mz56.com/,12
191993,miton,CN,https://www.gxmiton.com/,12
190027,MIUSON,CN,http://www.miuson.net/,12
191361,MJ,CN,http://www.meijie56.cn/,12
190516,MKD,MX,http://www.mkdexpress.com.mx/,12
101101,MNPOST LLC,MN,https://mnpost.mn/,11
100942,MOA Logistics,KR,http://moalogis.kr/,11
13161,Moldova Post,MD,http://www.posta.md/,
100304,Mondial Relay,FR,https://www.mondialrelay.fr/,11
101150,Mongol Infinity Post,MN,https://mypost.mn/,11
